name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
south germany,28.03.2018 9:00:00,"8,4","7,1",5,"79,16","0,004",100,rain,0,0,,"8,2",242,"1008,6",,"45,2",,,,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,08.06.2018 21:00:00,"18,6","18,6","15,8","84,15","0,893",100,rain,0,0,,"12,1",257,"1011,2",,"21,5",,,,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,28.07.2018 11:00:00,"23,7","23,7","16,5","63,83","0,234",100,rain,0,0,,"14,6",113,"1009,2",,"42,8",,,,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,28.07.2018 12:00:00,"25,4","25,4","16,3","57,09","0,004",100,rain,0,0,,"16,6",160,"1009,4",,"29,1",,,,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,22.08.2018 18:00:00,"26,9","27,1","14,4","46,35","1,019",100,rain,0,0,,19,197,"1014,1",,4,,,,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,22.08.2018 19:00:00,"25,6","25,6","16,4","56,63","2,511",100,rain,0,0,,"11,6",215,1014,,41,,,,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,20.02.2018 17:00:00,"0,1","-3,2","-4,8","69,48",0,0,,0,"1,03",,"10,3",43,"1017,2",,12,,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,21.02.2018 8:00:00,"-1,7","-5,5","-4,4","81,89",0,0,,0,"0,86",,"10,4",17,"1021,1",,"5,7",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,21.02.2018 9:00:00,"-1,7","-5,5","-4,6","80,9",0,0,,0,"0,84",,"10,7",37,"1021,3",,"5,7",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,21.02.2018 10:00:00,"-1,4","-4,7","-4,7","78,43",0,0,,0,"0,83",,9,43,"1021,3",,"5,7",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,21.02.2018 11:00:00,"-0,9",-4,"-4,8","74,77",0,0,,0,"0,81",,"8,7",37,"1021,5",,"5,3",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,21.02.2018 12:00:00,"-0,5","-4,5","-5,1","70,75",0,0,,0,"0,79",,"12,9",13,"1021,3",,"6,3",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,21.02.2018 13:00:00,"0,3","-3,3","-5,1","66,84",0,0,,0,"0,78",,"11,5",7,"1021,1",13,"5,7",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,21.02.2018 14:00:00,"1,7","-2,4","-4,7","62,48",0,0,,0,"0,76",,"15,6",52,"1020,1",,"7,7",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,21.02.2018 15:00:00,"2,1","-1,8","-5,3","58,11",0,0,,0,"0,74",,15,60,"1019,5","4,5",11,,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,21.02.2018 16:00:00,"2,3","-1,6","-5,2","57,8",0,0,,0,"0,73",,"15,2",36,"1019,2",,"10,1",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,21.02.2018 17:00:00,"1,6","-2,3",-5,"61,34",0,0,,0,"0,71",,"14,3",59,"1019,5",13,"10,4",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,22.02.2018 9:00:00,"-3,1",-9,"-7,6","71,37",0,0,,0,"0,45",,"18,7",53,"1019,2",,"12,8",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,22.02.2018 10:00:00,"-2,4","-8,2","-7,5","68,1",0,0,,0,"0,45",,"19,2",60,"1018,9",,"14,1",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,22.02.2018 11:00:00,"-1,7","-7,7","-7,6","64,13",0,0,,0,"0,45",,"21,5",57,"1018,6",,"16,1",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,22.02.2018 12:00:00,-1,"-6,9","-7,6","61,22",0,0,,0,"0,44",,"22,4",47,"1018,3",,"17,2",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,22.02.2018 13:00:00,"-0,1","-5,6","-7,7","56,85",0,0,,0,"0,44",,"21,8",53,"1017,7",,"16,5",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,22.02.2018 14:00:00,"0,6","-5,1","-7,9","53,34",0,0,,0,"0,44",,"24,6",43,"1017,2",,"15,9",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,22.02.2018 15:00:00,"0,8","-4,5","-7,9","52,36",0,0,,0,"0,43",,"21,9",40,"1016,9",,"20,4",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,26.03.2018 10:00:00,"4,8","2,5","0,8","75,3",0,0,,0,0,,"9,4",352,"1013,8",,10,,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,26.03.2018 11:00:00,"6,2","4,3","1,4","71,48",0,0,,0,0,,9,359,"1014,3",,10,,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,26.03.2018 12:00:00,"7,8","6,1","1,4","63,67",0,0,,0,0,,"9,9",1,"1014,3",,"10,7",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,26.03.2018 13:00:00,"8,3","6,3","1,4","61,77",0,0,,0,0,,"12,2",287,"1014,5",,10,,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,26.03.2018 14:00:00,"8,4","6,3","0,9","59,28",0,0,,0,0,,13,297,"1014,5",,"11,8",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,26.03.2018 15:00:00,9,7,"0,2","54,25",0,0,,0,0,,13,313,"1014,4",,"12,4",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,26.03.2018 16:00:00,"8,5","5,2","0,4","56,96",0,0,,0,0,,"22,7",310,"1014,8",,"12,1",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,26.03.2018 17:00:00,"7,9","4,6","0,1","57,78",0,0,,0,0,,"20,6",307,"1015,3",,"12,7",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,26.03.2018 18:00:00,"7,6","5,4","-0,1","58,3",0,0,,0,0,,"12,1",297,"1015,8",,"12,7",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,26.03.2018 19:00:00,"7,3","5,4","-0,2","59,12",0,0,,0,0,,"10,1",310,"1016,1",,"13,1",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,28.03.2018 10:00:00,"8,9","7,5","4,7","74,94",0,0,,0,0,,"9,1",220,"1008,4",,,,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,28.03.2018 11:00:00,"8,9","7,8","4,8","75,52",0,0,,0,0,,"7,7",265,1008,,39,,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,25.04.2018 18:00:00,18,18,"8,6","54,15",0,0,,0,0,,"21,9",306,"1012,7",,"46,7",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,28.07.2018 10:00:00,"24,4","24,4","14,9","55,61",0,0,,0,0,,"12,8",286,"1009,2",,46,,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,28.07.2018 13:00:00,"27,4","27,5","14,7","45,74",0,0,,0,0,,13,167,"1009,1",,"41,5",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,21.08.2018 9:00:00,"20,3","20,3","14,5","69,51",0,0,,0,0,,"4,4",103,1020,,"34,6",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,21.08.2018 10:00:00,"21,9","21,9","14,5","62,77",0,0,,0,0,,"4,4",60,"1019,8",,"36,5",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,22.08.2018 7:00:00,"17,2","17,2","12,5","73,95",0,0,,0,0,,4,239,"1017,7",0,48,,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,22.08.2018 8:00:00,"19,6","19,6",13,"65,53",0,0,,0,0,,"0,6",49,"1017,4","4,5",44,,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,22.08.2018 9:00:00,"21,5","21,5","13,1","58,84",0,0,,0,0,,"4,4",120,"1017,4",0,32,,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,22.08.2018 10:00:00,"23,9","23,9","13,3","51,28",0,0,,0,0,,"6,8",96,"1016,9","4,5",31,,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,22.08.2018 11:00:00,"26,2","26,2",13,"44,05",0,0,,0,0,,"6,6",110,"1016,6","4,5",30,,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,22.08.2018 12:00:00,"28,4",28,"13,1","38,96",0,0,,0,0,,"5,4",99,1016,0,25,,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,22.08.2018 13:00:00,30,"29,2","13,2","35,9",0,0,,0,0,,"6,7",90,"1015,2",0,"24,5",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,22.08.2018 14:00:00,"30,7","29,6","12,4","32,62",0,0,,0,0,,"6,7",155,"1014,7",0,"29,1",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,22.08.2018 15:00:00,"31,1","30,1","12,6","32,33",0,0,,0,0,,"7,4",127,"1014,1",,50,,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,22.08.2018 16:00:00,"31,7","30,5","11,8","29,57",0,0,,0,0,,"5,9",107,"1013,6",,"40,9",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,22.08.2018 17:00:00,"31,1",30,"12,3","31,48",0,0,,0,0,,"6,1",39,"1013,4",,50,,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,22.08.2018 20:00:00,"26,3","26,3",16,"52,95",0,0,,0,0,,"3,9",189,"1013,8",,50,,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,20.09.2018 9:00:00,"17,7","17,7","13,4","75,98",0,0,,0,0,,"6,5",126,"1020,6",,33,,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,20.09.2018 10:00:00,"19,9","19,9","13,7","67,55",0,0,,0,0,,"7,3",119,"1020,4",,"36,7",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,20.09.2018 11:00:00,"22,9","22,9",14,"57,08",0,0,,0,0,,"6,3",129,"1019,9",,"37,4",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,20.09.2018 12:00:00,25,25,14,"50,38",0,0,,0,0,,"5,2",120,"1019,3",,"44,6",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,20.09.2018 13:00:00,"26,6","26,6","13,8","45,23",0,0,,0,0,,"5,7",22,"1018,4",,"39,8",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,20.09.2018 14:00:00,"27,7","27,5","13,4","41,49",0,0,,0,0,,"8,4",179,"1017,6",,"41,1",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,20.09.2018 15:00:00,"28,3","27,8",13,"39,05",0,0,,0,0,,"8,3",155,"1016,6",,45,,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,15.11.2018 8:00:00,"2,8","-0,2","2,4","97,26",0,0,,0,0,,"10,9",147,1029,,"8,9",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,15.11.2018 9:00:00,"2,7","-0,3","2,3","96,91",0,0,,0,0,,"11,2",163,"1029,2",,"12,5",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,15.11.2018 10:00:00,3,"-0,2","2,3","95,55",0,0,,0,0,,"12,4",163,"1029,1",,"13,1",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,15.11.2018 11:00:00,"3,3",1,"2,5","93,88",0,0,,0,0,,"8,9",130,"1029,2",,"15,8",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,15.11.2018 12:00:00,"3,8","1,3","2,9","93,34",0,0,,0,0,,"10,1",150,"1028,8",,"14,6",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,15.11.2018 13:00:00,"4,3","2,1","2,9","90,51",0,0,,0,0,,9,135,"1028,5",,"24,1",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,15.11.2018 14:00:00,"5,1","3,8","3,4","88,64",0,0,,0,0,,6,160,"1028,1",,"30,9",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,15.11.2018 15:00:00,"5,7","5,7","3,7","86,94",0,0,,0,0,,"3,9",83,"1027,7",,"33,3",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,15.11.2018 16:00:00,"5,9","5,1","3,8","86,36",0,0,,0,0,,"5,1",53,"1027,6",,"33,9",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,16.11.2018 8:00:00,2,"0,8","1,3","95,13",0,0,,0,0,,"4,9",99,"1029,2",13,"6,3",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,16.11.2018 9:00:00,"2,9","0,8","1,6","91,25",0,0,,0,0,,"7,5",83,"1029,7",13,"7,7",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,16.11.2018 10:00:00,"4,4","2,1","1,7","82,53",0,0,,0,0,,"9,6",93,"1029,6","4,5","12,3",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,16.11.2018 11:00:00,"6,1","2,7","0,9","69,48",0,0,,0,0,,"17,8",86,"1029,5",0,"20,2",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,16.11.2018 12:00:00,"6,9","4,2",1,"66,07",0,0,,0,0,,14,80,"1029,1",0,"20,7",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,16.11.2018 13:00:00,"8,1","5,4","0,7","59,69",0,0,,0,0,,"16,8",86,"1028,6",0,"26,5",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,16.11.2018 14:00:00,"8,3","5,7","0,1","56,02",0,0,,0,0,,"16,6",106,1028,0,"25,7",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,16.11.2018 15:00:00,"8,3","5,3",0,"55,78",0,0,,0,0,,19,93,"1027,8",0,"30,9",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,16.11.2018 16:00:00,"7,3","3,8","0,4","61,92",0,0,,0,0,,"21,3",93,"1028,1","4,5","32,2",,,,,Clear,clear-day,"04928,06275,04349,04160,03278,04931"
south germany,21.02.2018 0:00:00,"-1,8","-5,7","-4,7","80,42",0,0,,0,"0,95",,11,30,"1019,5",,"7,7",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,21.02.2018 1:00:00,"-1,9","-6,2","-4,6","81,64",0,0,,0,"0,94",,"12,3",46,1020,,"7,7",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,21.02.2018 2:00:00,"-2,2","-4,9","-4,7","82,6",0,0,,0,"0,93",,"7,1",43,"1020,3",,"7,7",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,21.02.2018 3:00:00,"-2,5","-5,8","-4,8","84,19",0,0,,0,"0,92",,"8,6",350,"1020,5",,7,,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,21.02.2018 4:00:00,"-2,4","-6,1","-4,9","83,19",0,0,,0,"0,91",,"9,7",324,"1020,7",,"6,7",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,21.02.2018 5:00:00,"-2,1","-5,9","-4,8","82,01",0,0,,0,"0,9",,"10,2",340,"1021,1",,"6,7",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,21.02.2018 6:00:00,"-2,1","-6,4","-4,6","82,48",0,0,,0,"0,88",,"12,7",20,"1021,3",,"6,7",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,21.02.2018 7:00:00,"-1,7","-5,4","-4,4","82,15",0,0,,0,"0,87",,10,40,"1021,2",,"6,7",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,21.02.2018 18:00:00,"0,9","-2,8","-5,2","63,91",0,0,,0,"0,69",,"12,2",43,"1019,9",,10,,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,21.02.2018 19:00:00,"0,4","-3,1","-5,3","65,95",0,0,,0,"0,68",,"11,1",10,"1020,2",,"10,3",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,21.02.2018 20:00:00,"-0,1","-4,1","-5,8","65,29",0,0,,0,"0,66",,"12,7",13,"1020,2",13,13,,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,21.02.2018 21:00:00,"-0,7","-4,3",-6,"67,48",0,0,,0,"0,64",,"10,8",46,"1020,6",0,12,,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,21.02.2018 22:00:00,"-1,3","-5,4","-6,4","68,31",0,0,,0,"0,62",,"11,8",23,"1020,7",,"11,3",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,21.02.2018 23:00:00,"-1,7","-6,1","-6,5","69,94",0,0,,0,"0,61",,13,20,"1020,5",0,"11,7",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,22.08.2018 0:00:00,"22,8","22,8",12,"50,61",0,0,,0,0,,"5,2",355,"1017,4",,,,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,22.08.2018 1:00:00,"21,7","21,7","12,5","55,97",0,0,,0,0,,"4,4",1,"1017,5",,,,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,22.08.2018 2:00:00,"20,7","20,7","12,3","58,88",0,0,,0,0,,"3,9",10,"1017,5",,,,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,22.08.2018 3:00:00,"19,1","19,1","12,2","64,3",0,0,,0,0,,4,293,"1017,6",13,,,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,22.08.2018 4:00:00,"18,8","18,8","12,6","67,32",0,0,,0,0,,5,54,"1017,3","4,5",50,,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,22.08.2018 5:00:00,"17,9","17,9","12,5","70,68",0,0,,0,0,,"3,4",293,"1017,3","4,5",50,,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,22.08.2018 6:00:00,"17,4","17,4","12,5","72,75",0,0,,0,0,,"5,9",270,"1017,3","4,5",50,,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,22.08.2018 21:00:00,"24,3","24,3","16,4","61,31",0,0,,0,0,,"5,7",198,"1014,3",,50,,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,22.08.2018 22:00:00,"22,6","22,6","16,9","70,07",0,0,,0,0,,5,198,"1014,8",,"37,4",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,22.08.2018 23:00:00,"21,7","21,7","17,1","74,83",0,0,,0,0,,7,187,"1014,9",0,"32,2",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,15.11.2018 0:00:00,"2,4","1,1",2,"97,57",0,0,,0,0,,"5,2",147,"1029,1","4,5",3,,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,15.11.2018 1:00:00,"2,5","0,9","2,2","97,8",0,0,,0,0,,"5,9",64,"1029,1",13,"4,9",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,15.11.2018 2:00:00,"2,5","0,2",2,"96,83",0,0,,0,0,,"7,8",179,"1029,1",,"3,9",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,15.11.2018 3:00:00,"2,7","2,7","2,5","98,48",0,0,,0,0,,"4,6",198,1029,,"3,3",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,15.11.2018 4:00:00,"3,1","3,1","2,8","97,83",0,0,,0,0,,"4,4",188,"1028,8",,"5,2",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,15.11.2018 5:00:00,"3,3","0,9","2,7","96,46",0,0,,0,0,,"8,6",177,"1028,8",,"5,2",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,15.11.2018 6:00:00,"3,2",1,"2,7","96,55",0,0,,0,0,,"8,3",140,"1028,6",,"6,9",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,15.11.2018 7:00:00,3,"0,3","2,5","96,17",0,0,,0,0,,"10,2",147,"1028,8",,"6,9",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,15.11.2018 17:00:00,"5,8","3,9","3,8","86,95",0,0,,0,0,,9,103,"1027,5",,"29,3",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,15.11.2018 18:00:00,"5,7","4,2",4,"88,7",0,0,,0,0,,"7,2",93,"1027,7",,"33,3",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,15.11.2018 19:00:00,"5,7","3,9","3,9","88,46",0,0,,0,0,,"8,1",117,"1027,8",,"37,2",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,15.11.2018 20:00:00,"5,5","2,8","3,4","86,49",0,0,,0,0,,"12,6",133,"1027,9",,"36,3",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,15.11.2018 21:00:00,"5,4","3,3","3,1","85,45",0,0,,0,0,,"9,3",137,"1028,1",,"36,5",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,15.11.2018 22:00:00,"5,3","2,6","2,8",84,0,0,,0,0,,"12,5",120,"1028,3",,"38,5",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,15.11.2018 23:00:00,"5,4","2,8",3,"84,5",0,0,,0,0,,"11,6",137,"1028,3",,"34,6",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,16.11.2018 0:00:00,"5,2",3,"2,8","84,62",0,0,,0,0,,"9,2",150,"1028,4",,"36,1",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,16.11.2018 1:00:00,"5,2","2,8","2,8","84,81",0,0,,0,0,,"10,3",110,"1028,4",,"26,3",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,16.11.2018 2:00:00,"4,9","2,3","2,4","84,14",0,0,,0,0,,11,110,"1028,7",,"25,7",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,16.11.2018 3:00:00,"4,5","4,5","2,6","87,55",0,0,,0,0,,"4,4",74,"1028,5",,20,,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,16.11.2018 4:00:00,"3,6","3,6","2,1","89,87",0,0,,0,0,,"3,8",53,"1028,5",,18,,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,16.11.2018 5:00:00,"3,1","3,1",2,"92,51",0,0,,0,0,,"4,1",21,"1028,5",,"12,4",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,16.11.2018 6:00:00,"2,3","2,3","1,3","93,37",0,0,,0,0,,"4,3",42,"1028,7",13,"11,7",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,16.11.2018 7:00:00,"2,1","0,3","1,3","94,36",0,0,,0,0,,"6,2",48,"1028,8","4,5","8,7",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,16.11.2018 17:00:00,"5,7","2,7","0,6","69,51",0,0,,0,0,,"14,8",93,"1028,4","4,5","27,9",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,16.11.2018 18:00:00,4,"1,4","0,3","76,84",0,0,,0,0,,"10,3",109,"1028,9","4,5","22,2",,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
south germany,16.11.2018 19:00:00,"3,9","2,4","0,4","78,09",0,0,,0,0,,"6,3",101,1029,"4,5",18,,,,,Clear,clear-night,"04928,06275,04349,04160,03278,04931"
