name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
south germany,22.03.2018 21:00:00,"1,2","-0,3","0,2","93,22","0,004",100,"rain,snow",0,0,,"5,1",184,"1016,2",,"4,3",0,0,0,,"Snow, Rain",rain,"04928,06275,04349,04160,03278,04931"
south germany,22.03.2018 22:00:00,"1,4","1,4","0,3","92,7","0,031",100,"rain,snow",0,0,,"4,3",207,1016,,"7,7",0,0,0,,"Snow, Rain",rain,"04928,06275,04349,04160,03278,04931"
south germany,23.03.2018 0:00:00,"1,7","1,7","0,1","89,55","0,015",100,"rain,snow",0,0,,"4,4",210,"1014,9",,"12,3",0,0,0,,"Snow, Rain",rain,"04928,06275,04349,04160,03278,04931"
south germany,23.03.2018 1:00:00,"1,6","1,6","0,3","91,26","0,059",100,"rain,snow",0,0,,4,240,"1014,4",,8,0,0,0,,"Snow, Rain",rain,"04928,06275,04349,04160,03278,04931"
south germany,23.03.2018 2:00:00,"1,5","1,5","0,4","92,8","0,123",100,"rain,snow",0,0,,"3,4",229,1014,,"6,7",0,0,0,,"Snow, Rain",rain,"04928,06275,04349,04160,03278,04931"
south germany,23.03.2018 3:00:00,"1,4","-0,2","0,5","93,7","0,237",100,"rain,snow",0,0,,"5,6",191,"1013,6",,"5,3",0,0,0,,"Snow, Rain",rain,"04928,06275,04349,04160,03278,04931"
south germany,23.03.2018 4:00:00,"1,4","1,4","0,7","95,04","0,04",100,"rain,snow",0,0,,"2,7",105,"1013,1",,"5,4",0,0,0,,"Snow, Rain",rain,"04928,06275,04349,04160,03278,04931"
south germany,23.03.2018 5:00:00,"1,5","0,2","0,7","94,23","0,007",100,"rain,snow",0,0,,5,153,"1012,8",,"5,1",0,0,0,,"Snow, Rain",rain,"04928,06275,04349,04160,03278,04931"
south germany,27.03.2018 0:00:00,5,"2,2","2,1","81,37","0,068",100,rain,0,0,,"12,6",293,"1017,8",,"8,1",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,27.03.2018 1:00:00,"4,3",2,"2,6","88,44","0,198",100,rain,0,0,,"9,2",267,"1017,8",,"6,1",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,27.03.2018 2:00:00,"4,2","3,1","2,5","88,72","0,214",100,rain,0,0,,"5,3",210,"1017,7",,"6,7",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,27.03.2018 3:00:00,"3,9","3,9","2,3","89,22","0,02",100,rain,0,0,,"2,3",223,"1017,7",,"6,7",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,27.03.2018 21:00:00,"7,6","5,3","1,3","64,55","0,019",100,rain,0,0,,"12,8",210,1011,,"20,7",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,27.03.2018 23:00:00,7,"4,9","2,4","72,15","0,032",100,rain,0,0,,"11,1",197,"1010,3",,"15,4",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,28.03.2018 0:00:00,"6,6","3,8","2,8","76,56","0,017",100,rain,0,0,,"14,6",197,"1009,7",,12,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,28.03.2018 1:00:00,"6,3","3,6","3,2","80,03","0,052",100,rain,0,0,,"13,6",190,"1009,2",,20,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,28.03.2018 3:00:00,"6,8",4,"4,4","84,72","0,048",100,rain,0,0,,"14,6",223,"1008,6",,"21,2",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,28.03.2018 4:00:00,"7,1","4,5","4,7","84,28","0,009",100,rain,0,0,,"14,3",227,"1008,4",,40,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,28.03.2018 5:00:00,"7,3",5,"5,3","86,91","0,019",100,rain,0,0,,"12,4",227,1008,,"36,1",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,28.03.2018 6:00:00,"7,6","5,1","5,5","86,83","0,014",100,rain,0,0,,"13,6",227,"1008,3",,18,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,28.03.2018 7:00:00,"7,9","5,7","5,5","84,89","0,008",100,rain,0,0,,"12,4",253,"1008,6",,40,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,28.03.2018 8:00:00,"8,1","5,9","4,8","79,55","0,014",100,rain,0,0,,"12,9",252,"1008,6",,"43,5",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,28.03.2018 20:00:00,10,10,"7,8","85,99","0,211",100,rain,0,0,,"15,9",190,"1000,5",,"26,1",9,0,0,,Rain,rain,"04928,06275,04349,E1423,04160,03278,04931"
south germany,28.03.2018 21:00:00,"9,5",7,"7,4","86,73","1,709",100,rain,0,0,,"17,6",249,"1001,5",,15,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,28.03.2018 22:00:00,"9,8",8,7,"83,15","0,117",100,rain,0,0,,"12,1",210,"1001,4",,30,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,28.03.2018 23:00:00,"9,5","7,3","6,9","83,49","0,19",100,rain,0,0,,"15,5",249,1002,,15,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,29.03.2018 0:00:00,"8,6","5,4",6,"83,65","0,076",100,rain,0,0,,23,276,1003,,20,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,29.03.2018 1:00:00,"7,6",3,"2,9","72,47","0,104",100,rain,0,0,,36,283,"1004,1",,20,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,30.03.2018 20:00:00,"8,7","5,3","6,5","85,94","0,928",100,rain,0,0,,"25,3",270,999,,"8,5",1,0,0,,Rain,rain,"E8565,04928,06275,04349,04160,03278,04931"
south germany,30.03.2018 21:00:00,8,"5,1","6,1","87,49","1,136",100,rain,0,0,,"17,9",280,"999,4",,"21,5",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,30.03.2018 22:00:00,"7,3","5,3","6,2","92,49","0,82",100,rain,0,0,,"11,1",263,"1000,2",,18,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,30.03.2018 23:00:00,"7,2","6,5",6,"92,2","0,531",100,rain,0,0,,"5,3",154,"999,8",,"21,1",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,31.03.2018 0:00:00,"6,9","6,2","5,7","91,62","0,014",100,rain,0,0,,"5,2",226,"1000,6",,40,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,31.03.2018 1:00:00,7,6,"5,5","90,2","0,091",100,rain,0,0,,"6,2",190,"1000,4",,"32,4",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,31.03.2018 2:00:00,"6,8","6,8","4,7","86,23","0,072",100,rain,0,0,,"3,1",217,"1000,1",,30,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,31.03.2018 3:00:00,"6,7","4,2","4,2","84,49","0,044",100,rain,0,0,,"12,5",227,"1000,3",,30,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,31.03.2018 4:00:00,"6,3",4,"3,8","84,29","0,013",100,rain,0,0,,"11,3",237,"1000,3",,35,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,31.03.2018 5:00:00,"5,9","4,5","3,7","85,45","0,024",100,rain,0,0,,"6,9",256,"999,9",,35,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,31.03.2018 6:00:00,"5,7","4,6","3,5","85,91","0,004",100,rain,0,0,,"5,7",239,"999,8",,40,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,01.04.2018 6:00:00,"5,8","3,4","2,4","78,99","0,057",100,rain,0,0,,"10,7",239,"1006,2",,50,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,01.04.2018 8:00:00,"5,9","2,7","2,4","78,47","0,008",100,rain,0,0,,16,260,"1007,5",,,9,0,0,,Rain,rain,"04928,06275,04349,E1423,04160,03278,04931"
south germany,01.04.2018 20:00:00,"6,1",2,"1,9","74,2","0,035",100,rain,0,0,,"24,9",266,"1013,8",,"25,2",11,0,0,,Rain,rain,"04928,06275,04349,E1423,04160,03278,04931"
south germany,01.04.2018 21:00:00,"5,3","2,1","2,1","79,73","0,16",100,rain,0,0,,"14,9",243,"1014,8",,"40,7",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,01.04.2018 22:00:00,"5,1","2,4",2,"80,33","0,011",100,rain,0,0,,12,233,"1015,5",,"41,3",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,03.04.2018 4:00:00,"11,7","11,7","2,8","54,49","0,012",100,rain,0,0,,"5,5",188,"1006,3",,,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,04.04.2018 6:00:00,"10,7","10,7","5,4","69,72","0,005",100,rain,0,0,,"4,6",134,1006,,40,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,05.04.2018 6:00:00,"9,7","7,6",5,"72,19","0,028",100,rain,0,0,,"14,8",213,"1009,1",,40,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,10.04.2018 19:00:00,"10,2","10,2","6,4","77,63","1,5",100,rain,0,0,,"23,9",270,"1004,8",,"19,5",6,0,0,,Rain,rain,"04928,06275,04349,E1423,04160,03278,04931"
south germany,10.04.2018 20:00:00,"8,5","5,1",7,"90,58","5,365",100,rain,0,0,,"23,9",276,"1005,6",,"27,2",5,0,0,,Rain,rain,"04928,06275,04349,E1423,04160,03278,04931"
south germany,10.04.2018 21:00:00,"8,4","6,3","6,2","86,31","0,196",100,rain,0,0,,"12,3",294,"1006,6",,35,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,10.04.2018 22:00:00,8,"6,6","5,9","86,67","0,07",100,rain,0,0,,"8,1",310,"1006,9",,35,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,13.04.2018 23:00:00,"8,2","6,5","5,4","82,68","0,007",100,rain,0,0,,"10,2",118,"1016,4",,35,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,16.04.2018 6:00:00,"12,5","12,5","10,5","88,08","0,15",100,rain,0,0,,"7,1",204,"1012,4",,"30,2",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,16.04.2018 7:00:00,"12,1","12,1","10,8","91,96","0,07",100,rain,0,0,,"6,9",147,1013,,"23,3",6,0,0,,Rain,rain,"04928,06275,04349,E1423,04160,03278,04931"
south germany,26.04.2018 1:00:00,"11,2","11,2","8,6","84,52","0,704",100,rain,0,0,,"18,8",287,"1016,7",,"19,8",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,26.04.2018 2:00:00,"10,3","10,3","7,9","85,64","0,165",100,rain,0,0,,"12,9",270,"1016,8",,40,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,26.04.2018 3:00:00,"10,3","10,3","7,6","83,53","0,099",100,rain,0,0,,"11,5",267,"1016,8",,"43,3",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,26.04.2018 4:00:00,"10,1","10,1","6,7","79,17","0,051",100,rain,0,0,,"9,2",243,"1017,2",,25,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,26.04.2018 5:00:00,"9,7","8,4","6,8","82,06","0,248",100,rain,0,0,,"9,3",240,"1017,5",,15,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,26.04.2018 6:00:00,"9,4","8,3","7,2","86,39","0,058",100,rain,0,0,,"8,2",216,"1018,1",,25,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,29.04.2018 2:00:00,"11,7","11,7","7,2","73,94","1,645",100,rain,0,0,,"14,3",58,"1012,4",,"11,3",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,29.04.2018 3:00:00,"12,1","12,1","8,2","77,01","0,829",100,rain,0,0,,"10,2",70,"1010,7",,"26,5",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,29.04.2018 4:00:00,"11,9","11,9","8,1","77,13","0,318",100,rain,0,0,,"11,6",194,"1010,1",,48,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,30.04.2018 6:00:00,11,11,"5,9","70,53","0,265",100,rain,0,0,,"13,6",220,"1004,7",,"21,3",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,30.04.2018 7:00:00,"10,3","10,3",6,"74,96","0,387",100,rain,0,0,,10,186,"1004,9",,30,8,0,0,,Rain,rain,"04928,06275,04349,E1423,04160,03278,04931"
south germany,30.04.2018 21:00:00,"13,3","13,3","4,2","53,96","0,012",100,rain,0,0,,"7,5",268,"1007,5",,,13,0,0,,Rain,rain,"04928,06275,04349,E1423,04160,03278,04931"
south germany,30.04.2018 23:00:00,"12,6","12,6","2,4","49,74","0,004",100,rain,0,0,,"10,8",246,"1008,8",,,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,03.05.2018 1:00:00,"11,3","11,3","5,3","66,54","0,008",100,rain,0,0,,"10,4",270,"1011,7",,50,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,10.05.2018 0:00:00,"17,1","17,1","8,2","55,75","0,052",100,rain,0,0,,"8,2",141,"1005,3",,"48,7",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,10.05.2018 5:00:00,"14,4","14,4","8,5","67,57","0,038",100,rain,0,0,,"5,1",222,"1005,5",,50,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,10.05.2018 20:00:00,"11,5","11,5","8,4","80,92","0,013",100,rain,0,0,,"8,2",249,"1017,9",,"37,2",6,0,0,,Rain,rain,"04928,06275,04349,E1423,04160,03278,04931"
south germany,10.05.2018 21:00:00,"11,6","11,6","8,4","80,69","0,004",100,rain,0,0,,"6,8",246,"1018,9",,"38,7",7,0,0,,Rain,rain,"04928,06275,04349,E1423,04160,03278,04931"
south germany,13.05.2018 0:00:00,"18,4","18,4","10,4","59,54","0,023",100,rain,0,0,,"18,8",270,"1009,5",,"43,5",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,13.05.2018 21:00:00,"12,7","12,7","10,8","88,47","0,267",100,rain,0,0,,"14,6",344,"1008,1",,"18,1",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,13.05.2018 22:00:00,12,12,"11,1","94,62","2,674",100,rain,0,0,,"9,2",341,"1008,5",,"6,4",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,13.05.2018 23:00:00,"11,9","11,9","11,2","95,32","1,72",100,rain,0,0,,"5,5",267,"1008,4",,14,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,14.05.2018 0:00:00,"12,1","12,1","11,4","96,01","0,09",100,rain,0,0,,"7,9",360,"1008,6",,"8,7",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,14.05.2018 1:00:00,"11,9","11,9","11,3","96,3","0,465",100,rain,0,0,,"11,1",283,1008,,9,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,14.05.2018 2:00:00,"12,2","12,2","11,5","95,25","0,123",100,rain,0,0,,"8,8",277,1008,,8,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,14.05.2018 3:00:00,"12,2","12,2","11,6","96,12","0,036",100,rain,0,0,,"6,7",2,"1007,9",,"5,7",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,14.05.2018 4:00:00,"12,1","12,1","11,5","96,37","0,028",100,rain,0,0,,"8,8",6,"1007,8",,"3,7",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,14.05.2018 5:00:00,"11,8","11,8","11,3","96,51","0,058",100,rain,0,0,,"8,2",335,"1007,7",,"4,6",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,14.05.2018 6:00:00,"11,7","11,7","11,1","96,28","0,028",100,rain,0,0,,"6,3",8,"1007,9",,5,5,0,0,,Rain,rain,"04928,06275,04349,E1423,04160,03278,04931"
south germany,14.05.2018 23:00:00,"13,7","13,7","12,9","95,13","0,067",100,rain,0,0,,"10,9",320,"1010,2",,4,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,15.05.2018 0:00:00,"13,6","13,6","12,8","95,44","1,144",100,rain,0,0,,6,312,"1010,2",,"3,3",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,15.05.2018 1:00:00,"13,2","13,2","12,5","95,78","0,307",100,rain,0,0,,"12,4",290,"1009,8",,"6,1",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,15.05.2018 2:00:00,"12,9","12,9","12,3","96,27","0,028",100,rain,0,0,,"11,1",293,"1009,9",,4,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,16.05.2018 0:00:00,"12,9","12,9","9,9","82,08","0,028",100,rain,0,0,,"8,3",252,"1013,9",,"34,1",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,16.05.2018 2:00:00,"12,1","12,1",10,"87,14","0,059",100,rain,0,0,,5,279,"1013,7",,"21,9",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,16.05.2018 3:00:00,"11,8","11,8","9,9","88,38","0,094",100,rain,0,0,,"5,4",263,"1013,5",,18,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,16.05.2018 4:00:00,"11,7","11,7","10,1","89,47","0,057",100,rain,0,0,,"5,6",286,"1013,4",,16,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,16.05.2018 5:00:00,"11,4","11,4","10,2","92,29","0,706",100,rain,0,0,,"6,9",333,"1013,4",,"9,4",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,16.05.2018 6:00:00,"11,3","11,3","10,4","94,59","0,962",100,rain,0,0,,"3,2",303,"1013,3",,"6,1",5,0,0,,Rain,rain,"E9588,04928,06275,04349,04160,03278,04931"
south germany,16.05.2018 7:00:00,"11,2","11,2","10,4","94,93","1,803",100,rain,0,0,,"7,8",283,"1013,3",,"4,3",11,0,0,,Rain,rain,"04928,06275,04349,E1423,04160,03278,04931"
south germany,17.05.2018 3:00:00,"12,2","12,2","10,5","89,64","0,152",100,rain,0,0,,10,252,"1015,6",,18,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,17.05.2018 4:00:00,"12,1","12,1",11,"92,75","0,918",100,rain,0,0,,13,359,"1015,4",,"10,3",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,17.05.2018 5:00:00,"12,1","12,1","11,2","94,22","1,31",100,rain,0,0,,"12,6",345,"1015,5",,"6,7",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,17.05.2018 6:00:00,"12,2","12,2","11,2","93,59","0,018",100,rain,0,0,,"16,1",313,"1015,8",,6,9,0,0,,Rain,rain,"04928,06275,04349,E1423,04160,03278,04931"
south germany,19.05.2018 22:00:00,"14,5","14,5","9,5","71,73","0,662",100,rain,0,0,,"19,6",130,"1020,1",,"38,7",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,19.05.2018 23:00:00,"13,6","13,6","10,3","80,83","0,167",100,rain,0,0,,"9,4",233,"1020,3",,"41,7",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,20.05.2018 0:00:00,13,13,"10,4","84,14","0,005",100,rain,0,0,,"3,9",224,"1020,3",,"40,2",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,20.05.2018 1:00:00,"12,5","12,5","10,4","87,48","0,004",100,rain,0,0,,"3,6",223,"1020,4",,"31,1",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,20.05.2018 2:00:00,"12,5","12,5","10,8","89,26","0,017",100,rain,0,0,,"4,3",314,"1020,3",,"20,4",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,20.05.2018 3:00:00,"12,4","12,4","11,5","94,02","0,306",100,rain,0,0,,"3,4",102,"1020,3",,"8,7",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,20.05.2018 4:00:00,"12,2","12,2","11,4","94,87","1,877",100,rain,0,0,,"3,6",102,"1020,2",,"5,4",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,20.05.2018 5:00:00,"11,9","11,9","11,4","96,55","2,943",100,rain,0,0,,"7,6",284,"1020,1",,"4,1",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,20.05.2018 6:00:00,"11,8","11,8","11,3","96,89","1,4",100,rain,0,0,,"7,2",287,"1019,7",,"5,1",5,0,0,,Rain,rain,"04928,06275,04349,E1423,04160,03278,04931"
south germany,20.05.2018 7:00:00,"11,8","11,8","11,1","95,97","0,474",100,rain,0,0,,"10,6",13,"1020,2",,"7,1",9,0,0,,Rain,rain,"04928,06275,04349,E1423,04160,03278,04931"
south germany,20.05.2018 8:00:00,"11,8","11,8","11,2","95,91","1,1",100,rain,0,0,,"5,2",330,"1020,3",,"2,7",13,0,0,,Rain,rain,"04928,06275,04349,E1423,04160,03278,04931"
south germany,20.05.2018 21:00:00,"16,3","16,3","13,1","81,35","0,007",100,rain,0,0,,"4,5",317,"1016,5",,"27,8",13,0,0,,Rain,rain,"04928,06275,04349,E1423,04160,03278,04931"
south germany,20.05.2018 22:00:00,16,16,"12,9","81,66","0,008",100,rain,0,0,,"5,1",283,"1016,6",,"22,2",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,21.05.2018 22:00:00,"17,3","17,3","10,4","63,8","0,57",100,rain,0,0,,"15,4",221,"1012,2",,20,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,21.05.2018 23:00:00,"17,1","17,1","9,9","62,33","0,656",100,rain,0,0,,"12,4",277,1012,,25,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,22.05.2018 0:00:00,"16,3","16,3","10,3","67,94","0,286",100,rain,0,0,,"10,7",309,"1011,5",,50,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,22.05.2018 22:00:00,"16,5","16,5","11,5","72,26","0,023",100,rain,0,0,,"6,6",191,"1012,9",,,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,23.05.2018 0:00:00,"15,4","15,4","12,3","81,71","0,004",100,rain,0,0,,"9,5",287,"1014,3",,9,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,23.05.2018 1:00:00,15,15,"12,4","84,77","0,131",100,rain,0,0,,"9,5",246,"1014,6",,"23,2",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,23.05.2018 2:00:00,"15,2","15,2","12,3","82,99","0,004",100,rain,0,0,,"5,8",200,"1014,7",,40,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,23.05.2018 3:00:00,"14,8","14,8","12,6","86,57","0,689",100,rain,0,0,,"4,7",285,"1014,9",,15,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,23.05.2018 4:00:00,"14,8","14,8","12,5","86,25","0,133",100,rain,0,0,,"6,6",194,"1014,9",,35,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,23.05.2018 5:00:00,"14,2","14,2","12,8","91,14","0,19",100,rain,0,0,,"1,4",188,"1015,1",,"34,1",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,23.05.2018 6:00:00,14,14,"12,7","91,97","0,004",100,rain,0,0,,"4,2",15,1015,,"32,2",9,0,0,,Rain,rain,"04928,06275,04349,E1423,04160,03278,04931"
south germany,23.05.2018 21:00:00,"19,4","19,4","12,8","65,76","0,331",100,rain,0,0,,"11,2",12,"1016,4",,45,11,0,0,,Rain,rain,"04928,06275,04349,E1423,04160,03278,04931"
south germany,23.05.2018 23:00:00,"17,1","17,1","13,3","77,98","0,008",100,rain,0,0,,"5,4",26,"1017,1",,40,0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"
south germany,31.05.2018 0:00:00,"21,3","21,3","15,2","68,23","0,243",100,rain,0,0,,"6,4",161,"1013,4",,"24,6",0,0,0,,Rain,rain,"04928,06275,04349,04160,03278,04931"